lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
33.9983,-118.3338,10,3,0,7,1.0
33.8683,-118.1838,0,3,1,19,0.0
33.9173,-118.1168,3,1,0,19,1.0
34.0213,-118.2518,9,2,0,2,1.0
34.0353,-118.4148,7,3,0,14,0.0
33.9583,-118.3178,9,2,0,9,1.0
34.0133,-118.1618,9,2,0,11,1.0
33.8683,-118.3598,2,3,0,19,1.0
34.0363,-118.4518,6,2,0,18,0.0
34.0253,-118.2168,5,1,0,5,1.0
34.0323,-118.2568,11,2,0,1,1.0
33.8823,-118.4218,1,2,1,22,0.0
34.0443,-118.2698,11,4,0,0,1.0
34.0443,-118.2698,2,2,0,0,1.0
33.8763,-118.2698,7,3,0,16,0.0
34.0443,-118.2698,7,1,0,0,0.0
33.8433,-118.1668,9,3,1,22,1.0
34.0443,-118.2698,5,3,0,0,1.0
33.9313,-118.4438,1,4,0,20,1.0
34.0003,-118.2798,8,4,0,4,0.0
34.0443,-118.2698,10,3,0,0,0.0
33.9153,-118.1758,10,3,0,15,0.0
34.0143,-118.2568,4,1,0,3,1.0
34.0443,-118.2698,1,1,0,0,0.0
34.0443,-118.2698,1,4,0,0,0.0
34.0443,-118.2698,10,4,0,0,0.0
33.8823,-118.2488,3,3,0,16,1.0
33.8933,-118.1288,7,1,0,20,0.0
34.0633,-118.1108,5,1,0,16,0.0
33.9243,-118.1088,5,2,0,20,0.0
33.9553,-118.3128,9,4,1,9,0.0
33.9093,-118.1548,6,2,0,17,0.0
33.9363,-118.2058,0,1,0,12,0.0
34.0383,-118.1458,5,2,1,12,0.0
33.9353,-118.4468,11,1,0,20,0.0
34.0193,-118.4678,3,4,0,19,1.0
34.0103,-118.3458,10,3,0,8,1.0
34.0443,-118.2698,5,4,0,0,1.0
34.0443,-118.2698,0,3,0,0,1.0
33.8973,-118.2068,8,1,0,15,0.0
34.0163,-118.2228,2,2,0,5,0.0
33.9393,-118.3818,5,1,0,15,0.0
33.9093,-118.1678,9,3,0,16,0.0
33.9073,-118.3998,1,4,0,18,0.0
34.0443,-118.2698,4,3,1,0,1.0
33.9323,-118.3238,10,3,0,12,0.0
33.8353,-118.3288,6,4,1,21,0.0
34.0443,-118.2698,6,3,0,0,1.0
34.0443,-118.2698,1,2,1,0,0.0
34.0213,-118.2498,2,1,0,3,0.0
33.9373,-118.1788,8,4,0,14,1.0
34.0443,-118.2698,8,1,0,0,1.0
34.0443,-118.2698,4,2,0,0,0.0
33.9153,-118.2668,2,1,0,12,0.0
33.9883,-118.2468,2,1,0,6,1.0
34.0443,-118.2698,0,4,0,0,1.0
34.0443,-118.2698,4,1,1,0,0.0
34.0443,-118.2698,7,4,1,0,1.0
33.8503,-118.1718,11,1,0,21,1.0
33.9783,-118.3858,3,1,1,13,0.0
33.8723,-118.2698,7,4,0,17,0.0
34.0113,-118.2518,9,3,0,3,1.0
33.9503,-118.2458,7,1,0,9,0.0
34.0443,-118.2698,9,1,0,0,1.0
34.0443,-118.2698,7,2,1,0,1.0
33.8553,-118.2008,9,1,1,20,1.0
34.0443,-118.2698,6,3,0,0,0.0
34.0443,-118.2698,2,1,0,0,1.0
34.0493,-118.0768,8,4,0,19,0.0
33.9633,-118.2688,0,1,0,8,0.0
34.0443,-118.2698,3,1,0,0,1.0
34.0443,-118.2698,3,1,0,0,1.0
33.9963,-118.2418,6,2,0,5,1.0
34.0443,-118.2698,0,3,0,0,0.0
33.9513,-118.1778,1,1,0,13,0.0
34.0023,-118.4658,2,1,1,20,0.0
34.0523,-118.0998,5,2,0,17,0.0
33.9063,-118.1668,5,1,0,17,1.0
34.0443,-118.2698,5,1,0,0,1.0
34.0293,-118.4518,10,2,0,18,0.0
33.8613,-118.1808,2,2,0,20,0.0
34.0593,-118.1278,3,1,1,14,0.0
34.0103,-118.2688,2,3,0,3,0.0
33.9063,-118.2058,3,2,0,15,0.0
33.9913,-118.1408,7,1,0,13,1.0
34.0563,-118.1818,4,4,0,8,0.0
33.9633,-118.2958,11,2,0,8,1.0
34.0253,-118.3708,3,4,1,10,0.0
33.8273,-118.3298,0,2,0,22,1.0
34.0443,-118.2698,5,1,0,0,1.0
33.9883,-118.0978,3,1,0,18,0.0
34.0463,-118.2518,3,2,0,1,1.0
33.9863,-118.1848,10,1,0,10,1.0
33.9203,-118.3118,1,1,1,13,1.0
34.0113,-118.3818,6,3,0,11,1.0
34.0443,-118.2698,0,4,0,0,0.0
33.9963,-118.1468,9,2,1,13,0.0
34.0253,-118.3048,2,1,0,3,1.0
33.8823,-118.2818,11,3,0,16,1.0
34.0443,-118.2698,0,4,0,0,1.0
34.0443,-118.2698,7,1,1,0,1.0
34.0413,-118.2638,1,1,0,0,1.0
33.8713,-118.1678,6,4,0,20,1.0
34.0193,-118.2608,0,2,0,2,0.0
33.9813,-118.4718,4,2,0,21,0.0
34.0273,-118.2488,1,1,0,2,0.0
34.0073,-118.2678,1,3,0,3,0.0
33.9553,-118.0758,5,2,0,21,1.0
34.0443,-118.2698,2,1,0,0,0.0
33.9163,-118.1338,10,3,0,18,1.0
33.8783,-118.1138,11,2,0,22,0.0
34.0443,-118.2578,8,1,0,1,1.0
33.8943,-118.4208,5,2,1,21,0.0
33.9923,-118.1968,9,4,0,8,0.0
33.8693,-118.2268,6,2,0,18,1.0
33.8843,-118.1528,1,4,0,19,0.0
33.8783,-118.1578,9,4,0,20,1.0
34.0253,-118.2678,1,3,0,1,1.0
33.9873,-118.2688,7,3,0,5,1.0
33.8633,-118.3258,7,2,0,18,0.0
33.8463,-118.1618,3,4,0,22,0.0
33.9293,-118.3838,9,1,0,16,1.0
34.0443,-118.2698,2,1,0,0,0.0
34.0443,-118.2698,9,3,0,0,1.0
34.0193,-118.1408,3,4,0,13,0.0
33.8703,-118.2718,1,4,0,17,0.0
34.0243,-118.2498,1,2,0,2,1.0
33.9473,-118.4678,7,4,0,22,0.0
33.8463,-118.2988,2,1,0,20,0.0
34.0333,-118.3118,1,4,0,4,1.0
33.9223,-118.0958,10,2,1,21,1.0
33.9143,-118.4078,3,1,0,18,0.0
34.0443,-118.2698,7,2,0,0,1.0
33.9043,-118.3918,11,4,0,18,0.0
34.0383,-118.4138,5,2,0,14,0.0
34.0313,-118.4398,2,3,0,17,0.0
34.0023,-118.3188,4,1,0,6,1.0
34.0443,-118.2698,3,1,0,0,0.0
33.9263,-118.1678,9,3,0,15,1.0
34.0253,-118.2298,0,1,0,4,1.0
34.0443,-118.2698,0,2,0,0,1.0
33.9753,-118.2408,7,3,0,7,1.0
33.9783,-118.1968,7,3,0,9,0.0
33.8883,-118.1848,10,2,0,17,0.0
34.0043,-118.1568,4,2,0,11,0.0
33.8603,-118.2078,2,2,0,19,0.0
33.9813,-118.2928,4,3,0,6,0.0
33.9843,-118.4268,1,4,0,16,0.0
33.9063,-118.3818,7,1,0,17,1.0
34.0273,-118.2538,3,3,0,2,1.0
34.0133,-118.2238,2,4,1,5,0.0
34.0443,-118.2698,4,2,1,0,0.0
33.9783,-118.2258,4,3,0,7,0.0
34.0373,-118.2908,3,3,0,2,1.0
34.0433,-118.2718,6,3,0,0,0.0
34.0113,-118.4168,0,3,0,15,1.0
33.8553,-118.3208,7,3,0,19,1.0
34.0373,-118.0928,11,1,0,17,1.0
34.0443,-118.2698,2,2,0,0,0.0
34.0453,-118.2858,8,2,0,1,1.0
33.9253,-118.1998,3,1,0,13,1.0
33.8713,-118.3178,3,2,1,17,1.0
34.0443,-118.2698,5,3,0,0,1.0
34.0443,-118.2698,3,2,0,0,1.0
33.9553,-118.1528,6,4,0,14,1.0
34.0273,-118.4228,11,3,0,15,0.0
33.9933,-118.2828,5,3,0,5,0.0
34.0443,-118.2698,1,4,0,0,1.0
34.0433,-118.2568,4,4,0,1,0.0
34.0443,-118.2698,3,1,0,0,1.0
34.0443,-118.2698,3,3,0,0,1.0
34.0023,-118.1808,3,3,0,9,0.0
33.9943,-118.1638,10,1,0,11,1.0
33.8963,-118.1348,2,4,0,20,0.0
33.9263,-118.1568,5,2,0,16,0.0
33.9183,-118.2808,2,1,0,12,1.0
34.0443,-118.2698,2,2,0,0,0.0
34.0443,-118.2698,1,2,0,0,1.0
34.0443,-118.2698,4,1,0,0,1.0
34.0193,-118.4278,5,2,0,15,1.0
33.9993,-118.3708,10,3,0,11,1.0
34.0413,-118.2898,8,1,0,2,1.0
33.8753,-118.2698,4,2,0,16,0.0
34.0443,-118.2698,11,4,0,0,1.0
33.9813,-118.1438,6,4,0,14,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.9703,-118.4818,11,2,0,22,1.0
33.9533,-118.4228,9,4,0,17,1.0
34.0443,-118.2698,10,4,1,0,1.0
33.8653,-118.2758,10,3,0,17,0.0
34.0273,-118.0878,3,3,0,18,1.0
34.0353,-118.2498,4,2,0,2,1.0
33.9033,-118.3768,7,1,0,17,0.0
34.0193,-118.1268,3,3,0,14,0.0
33.9193,-118.2698,6,1,0,12,1.0
33.8493,-118.1808,3,3,0,21,1.0
34.0603,-118.1338,11,4,1,13,0.0
34.0443,-118.2698,5,3,0,0,0.0
33.8833,-118.3958,8,2,0,20,0.0
33.9063,-118.3918,10,2,0,18,0.0
34.0443,-118.2698,9,4,0,0,1.0
33.9083,-118.1788,6,4,0,16,0.0
34.0163,-118.4518,4,1,0,18,1.0
33.9073,-118.2568,0,2,0,13,0.0
33.9943,-118.1948,11,4,0,9,0.0
33.9053,-118.1738,3,3,0,16,1.0
34.0143,-118.3158,8,2,1,5,0.0
33.9913,-118.0738,4,2,1,20,0.0
33.9673,-118.3018,6,3,0,8,0.0
34.0113,-118.2758,6,4,0,3,1.0
34.0273,-118.1848,7,3,0,8,0.0
33.9993,-118.2748,6,3,0,4,0.0
33.9033,-118.3448,4,2,0,15,1.0
34.0443,-118.2698,9,1,0,0,1.0
34.0313,-118.1848,3,2,0,8,0.0
33.9913,-118.2188,6,4,0,7,0.0
33.8693,-118.2878,11,2,0,17,0.0
33.9243,-118.1648,9,3,0,15,0.0
34.0403,-118.2738,3,3,0,0,1.0
34.0443,-118.2698,2,4,0,0,1.0
34.0443,-118.2698,2,3,0,0,1.0
34.0163,-118.3778,6,4,0,11,1.0
33.9073,-118.1068,5,2,0,21,0.0
33.9263,-118.2658,1,2,0,11,1.0
34.0443,-118.2698,3,4,0,0,0.0
33.9923,-118.2828,3,4,0,5,1.0
33.9113,-118.1548,5,1,0,17,0.0
33.8453,-118.1898,1,4,1,21,0.0
33.9073,-118.4518,3,2,0,22,0.0
33.9023,-118.1918,9,3,0,16,1.0
34.0443,-118.2698,0,2,0,0,1.0
34.0443,-118.2698,9,3,0,0,0.0
33.9873,-118.1358,8,2,1,14,1.0
33.9853,-118.2988,2,1,0,6,0.0
33.9913,-118.3028,4,4,0,6,0.0
34.0443,-118.2698,1,2,0,0,0.0
34.0243,-118.4678,6,1,0,19,1.0
33.9423,-118.1398,4,2,0,16,1.0
34.0603,-118.4188,8,3,1,14,0.0
33.9873,-118.4038,7,3,1,14,0.0
33.9523,-118.2608,1,3,0,9,1.0
33.9113,-118.2108,5,3,1,14,1.0
33.8473,-118.3138,10,1,0,20,1.0
34.0443,-118.2698,10,4,1,0,0.0
34.0623,-118.4458,2,2,1,17,1.0
33.9893,-118.2518,8,4,0,5,1.0
33.8803,-118.1778,5,1,0,18,1.0
33.9013,-118.1698,0,5,1,17,1.0
34.0133,-118.4108,10,1,0,14,1.0
34.0393,-118.1058,1,3,1,16,0.0
34.0083,-118.2208,9,3,0,6,0.0
33.8603,-118.1948,6,4,0,19,0.0
33.9723,-118.1488,10,1,0,14,0.0
33.9833,-118.4058,10,1,0,14,1.0
34.0313,-118.1188,6,3,1,15,0.0
34.0193,-118.1118,1,3,0,15,0.0
34.0003,-118.0888,2,2,0,18,0.0
33.9883,-118.1618,9,4,0,12,0.0
33.9353,-118.2598,6,1,0,10,1.0
33.8613,-118.2108,0,1,0,19,0.0
33.8433,-118.2228,10,1,0,20,0.0
33.9343,-118.3828,10,1,0,15,1.0
33.9643,-118.1918,0,3,0,11,0.0
34.0443,-118.2698,8,3,0,0,1.0
34.0383,-118.2628,1,3,0,0,1.0
33.8913,-118.4188,2,1,0,21,0.0
34.0443,-118.2698,2,3,0,0,0.0
33.8813,-118.4108,2,1,0,21,0.0
34.0033,-118.3998,6,2,0,13,0.0
34.0443,-118.2698,4,1,0,0,1.0
33.8283,-118.2088,11,1,0,22,0.0
34.0443,-118.2698,8,2,0,0,1.0
34.0653,-118.1258,10,2,0,14,0.0
33.9053,-118.1198,4,1,0,20,0.0
34.0263,-118.3818,4,2,0,11,0.0
33.9913,-118.0798,7,1,0,19,1.0
33.9843,-118.4168,4,3,0,15,0.0
33.8533,-118.3288,1,4,0,19,0.0
34.0073,-118.2718,0,2,1,3,0.0
34.0443,-118.2698,8,1,1,0,0.0
33.8653,-118.1558,7,4,0,21,0.0
34.0313,-118.2178,3,1,0,5,1.0
34.0443,-118.2698,7,3,0,0,0.0
34.0393,-118.2848,5,3,0,1,0.0
34.0043,-118.3808,10,1,0,11,0.0
34.0243,-118.1978,3,2,0,7,0.0
34.0443,-118.2698,0,2,0,0,1.0
34.0383,-118.2578,3,2,0,1,1.0
34.0393,-118.4668,0,5,0,19,0.0
33.9403,-118.3928,11,1,1,16,1.0
34.0443,-118.2698,10,1,1,0,0.0
34.0443,-118.2698,2,2,0,0,1.0
33.9243,-118.1188,4,2,0,19,0.0
34.0323,-118.4108,9,4,0,14,1.0
33.9053,-118.1558,7,1,0,17,0.0
34.0413,-118.2528,8,1,0,1,1.0
33.8703,-118.2578,6,3,0,17,0.0
33.8773,-118.2738,4,1,0,16,1.0
34.0113,-118.2388,5,3,0,4,0.0
34.0033,-118.2878,2,4,0,4,1.0
33.8373,-118.2228,10,2,0,21,1.0
33.9503,-118.4618,11,3,0,21,0.0
34.0443,-118.2698,0,2,1,0,0.0
33.9863,-118.1858,3,2,1,10,0.0
33.9893,-118.2028,6,3,0,8,0.0
33.9833,-118.2098,9,4,0,8,1.0
33.9473,-118.2738,11,3,0,9,0.0
33.9603,-118.2238,2,1,0,9,0.0
33.9663,-118.3418,3,2,0,10,1.0
34.0413,-118.1128,10,3,0,15,0.0
33.9733,-118.1258,8,4,0,16,0.0
33.9903,-118.3448,1,4,1,9,1.0
33.9013,-118.1108,9,1,0,21,1.0
33.9963,-118.2328,0,1,0,6,0.0
33.8893,-118.3928,11,4,0,19,0.0
34.0213,-118.2208,7,3,0,5,0.0
34.0503,-118.4568,5,2,0,18,0.0
34.0413,-118.2778,3,3,0,0,0.0
33.8813,-118.1428,6,2,0,20,0.0
33.8663,-118.2958,2,2,1,17,1.0
34.0443,-118.2698,6,3,0,0,0.0
33.8903,-118.3788,10,4,0,18,0.0
33.8983,-118.1138,8,1,0,21,0.0
33.9723,-118.3218,8,1,0,8,1.0
34.0163,-118.2518,8,3,0,3,0.0
33.9503,-118.2278,8,3,0,10,1.0
33.9783,-118.3998,10,3,0,14,0.0
34.0363,-118.3648,0,1,0,9,1.0
33.9033,-118.2408,2,3,0,14,0.0
33.9943,-118.4468,8,2,0,18,0.0
33.9123,-118.2748,2,4,0,13,0.0
34.0443,-118.2698,10,4,1,0,1.0
33.9293,-118.1688,8,3,0,15,0.0
34.0103,-118.2968,3,1,0,4,1.0
33.8853,-118.2988,10,4,1,16,1.0
34.0373,-118.3468,3,1,1,7,0.0
34.0443,-118.2698,0,2,0,0,1.0
33.9733,-118.1188,4,4,0,16,0.0
33.9613,-118.1108,5,3,0,17,0.0
33.8973,-118.1648,10,2,0,18,0.0
33.8843,-118.3368,11,1,0,17,1.0
33.9813,-118.2738,6,4,1,6,1.0
34.0443,-118.2698,2,2,0,0,1.0
34.0443,-118.2698,0,4,0,0,1.0
33.9313,-118.1848,11,3,0,14,1.0
34.0323,-118.3788,2,3,0,10,1.0
33.9073,-118.3418,5,2,0,15,1.0
33.9593,-118.2638,7,1,0,8,1.0
33.9093,-118.3938,3,4,0,18,0.0
33.9973,-118.2138,8,2,0,7,1.0
34.0443,-118.2698,2,2,0,0,1.0
34.0443,-118.2698,2,1,0,0,1.0
34.0443,-118.2698,5,3,0,0,1.0
33.9993,-118.1108,9,4,0,16,0.0
33.9253,-118.2908,6,2,0,12,0.0
34.0083,-118.3678,0,4,0,10,1.0
33.8933,-118.2498,2,2,1,15,1.0
33.9743,-118.2498,1,2,0,7,0.0
34.0143,-118.2748,6,2,0,3,1.0
33.9963,-118.2278,8,4,0,6,0.0
33.9903,-118.2258,9,2,0,6,1.0
33.9703,-118.3598,11,1,0,11,0.0
34.0463,-118.1338,2,2,0,13,1.0
34.0473,-118.3888,6,1,0,11,1.0
33.9473,-118.4248,0,1,0,18,0.0
33.8613,-118.3778,5,3,1,21,1.0
34.0063,-118.4668,2,1,0,20,0.0
33.9493,-118.2608,3,2,0,9,0.0
33.9903,-118.2778,3,3,1,5,1.0
34.0443,-118.2698,4,3,0,0,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.9233,-118.1268,10,2,0,18,0.0
34.0443,-118.2698,6,3,0,0,1.0
34.0503,-118.3018,2,1,0,3,0.0
33.8773,-118.1898,0,4,0,18,1.0
34.0433,-118.2498,2,1,0,2,1.0
34.0443,-118.2698,5,1,0,0,0.0
33.9183,-118.2188,8,3,0,13,0.0
33.8703,-118.3878,6,1,0,21,0.0
33.9813,-118.1008,8,1,0,18,0.0
33.9443,-118.1368,2,1,0,16,0.0
33.8353,-118.2638,10,1,0,20,0.0
34.0443,-118.2698,6,4,0,0,1.0
34.0133,-118.2598,10,1,0,3,0.0
34.0313,-118.2058,1,2,0,6,0.0
33.9973,-118.2058,8,3,0,7,0.0
34.0403,-118.3978,5,2,0,12,1.0
34.0243,-118.1548,8,3,0,11,0.0
33.8873,-118.1448,1,3,0,20,0.0
33.9373,-118.1268,10,4,0,17,0.0
33.8853,-118.3898,4,4,0,19,0.0
33.9733,-118.3818,3,4,0,13,0.0
34.0503,-118.1258,1,3,0,14,0.0
34.0383,-118.2498,9,2,0,2,0.0
33.9043,-118.4078,7,1,0,19,0.0
33.9003,-118.1788,10,1,0,17,1.0
33.8793,-118.1358,5,4,0,21,0.0
34.0503,-118.4328,0,3,1,16,0.0
34.0303,-118.1618,2,3,0,10,1.0
33.9123,-118.3138,4,1,0,13,0.0
33.8863,-118.3578,8,2,0,18,1.0
33.9693,-118.3998,2,2,0,15,0.0
34.0443,-118.2698,2,1,0,0,1.0
34.0443,-118.2698,10,1,0,0,0.0
34.0443,-118.2698,1,2,0,0,0.0
33.8653,-118.1868,3,3,1,19,0.0
33.9153,-118.4248,0,1,1,20,1.0
34.0493,-118.2578,4,4,1,1,1.0
34.0373,-118.1068,2,3,0,16,0.0
33.9553,-118.2798,7,4,0,8,0.0
34.0443,-118.2698,10,3,0,0,0.0
34.0503,-118.1258,6,4,0,14,0.0
33.9043,-118.1118,0,2,0,21,1.0
34.0443,-118.2698,7,4,0,0,0.0
34.0363,-118.3458,8,3,1,7,0.0
33.9243,-118.3258,10,1,0,13,1.0
34.0213,-118.0828,5,1,0,18,1.0
34.0443,-118.2698,8,4,0,0,0.0
33.9323,-118.4338,2,4,0,19,1.0
33.9023,-118.1998,5,2,0,15,0.0
33.9953,-118.2388,0,4,0,5,0.0
34.0443,-118.2598,4,4,0,1,0.0
34.0443,-118.2698,4,2,0,0,1.0
34.0443,-118.2698,4,3,0,0,1.0
33.9253,-118.4148,9,4,0,18,0.0
33.9513,-118.4248,7,2,1,18,1.0
34.0373,-118.2588,6,3,0,1,1.0
34.0523,-118.1428,5,3,0,12,1.0
34.0473,-118.4308,5,4,0,16,0.0
34.0443,-118.2698,3,2,0,0,0.0
33.9633,-118.2718,8,2,0,8,1.0
33.9343,-118.2648,8,2,0,11,1.0
33.9603,-118.4408,2,4,0,19,1.0
33.9083,-118.4188,3,4,0,20,1.0
34.0443,-118.2698,2,1,0,0,1.0
34.0473,-118.2638,6,1,0,0,1.0
34.0443,-118.2698,5,3,0,0,1.0
34.0443,-118.2698,5,1,0,0,1.0
34.0443,-118.2698,9,3,0,0,1.0
34.0443,-118.2698,11,1,0,0,1.0
33.9663,-118.2608,0,3,0,7,0.0
34.0443,-118.2698,3,1,0,0,1.0
33.9213,-118.3858,6,4,1,16,0.0
33.9803,-118.4558,4,1,1,19,1.0
33.9973,-118.4158,6,3,0,15,1.0
33.8733,-118.3938,5,3,0,21,0.0
34.0003,-118.2718,4,3,0,4,1.0
34.0443,-118.2698,4,4,1,0,1.0
34.0443,-118.2698,2,1,1,0,0.0
33.8793,-118.3478,2,5,0,18,0.0
33.9833,-118.4308,3,3,1,17,0.0
34.0423,-118.2598,6,2,0,1,1.0
33.9723,-118.3118,2,4,0,8,0.0
33.9913,-118.3288,1,2,1,7,0.0
33.9073,-118.1298,0,2,0,19,1.0
33.8853,-118.1788,3,4,0,18,0.0
34.0443,-118.2698,2,1,1,0,1.0
34.0443,-118.2698,3,3,0,0,0.0
33.8353,-118.2568,5,1,0,20,1.0
34.0323,-118.2688,0,5,1,1,1.0
34.0443,-118.2588,8,1,0,1,1.0
33.8433,-118.2638,2,1,0,20,0.0
33.9743,-118.1948,5,1,0,10,1.0
33.8553,-118.1748,9,1,0,21,0.0
33.9043,-118.1318,11,3,0,19,0.0
33.9123,-118.1448,0,2,0,18,1.0
34.0313,-118.2698,5,1,1,1,0.0
33.9493,-118.4278,6,2,0,18,0.0
34.0443,-118.2698,4,4,0,0,1.0
34.0033,-118.0838,8,3,0,19,0.0
33.9143,-118.2138,3,3,1,14,0.0
33.9123,-118.3258,11,2,0,14,1.0
34.0323,-118.2608,4,2,0,1,1.0
34.0443,-118.2698,8,1,0,0,1.0
33.8383,-118.2188,3,3,0,21,0.0
33.8453,-118.2528,5,3,0,19,1.0
33.9603,-118.3928,4,4,0,14,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.8713,-118.2498,0,2,0,17,0.0
33.9993,-118.0958,8,1,0,17,1.0
33.9123,-118.3548,8,2,0,15,1.0
33.9163,-118.4188,7,1,1,19,1.0
33.9763,-118.2038,9,3,1,9,0.0
33.9043,-118.4308,9,4,1,21,1.0
33.9233,-118.3838,11,3,0,16,1.0
33.9583,-118.3368,2,3,0,10,1.0
33.8093,-118.2408,10,4,0,23,1.0
34.0443,-118.2698,9,3,0,0,0.0
33.9423,-118.4738,3,4,0,22,1.0
34.0443,-118.2698,6,3,0,0,1.0
34.0443,-118.2698,2,1,0,0,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.8603,-118.2058,4,2,1,19,0.0
33.9013,-118.3768,11,2,0,17,0.0
33.9093,-118.3758,5,1,0,17,0.0
33.9553,-118.1848,4,3,0,12,1.0
34.0183,-118.2738,2,4,1,2,1.0
34.0363,-118.0968,6,3,0,17,0.0
33.9513,-118.4138,1,3,0,17,1.0
33.9913,-118.4518,6,4,0,18,0.0
33.9583,-118.1408,2,4,0,15,0.0
33.9473,-118.1028,11,4,0,19,0.0
34.0443,-118.2698,6,3,0,0,0.0
34.0273,-118.2958,3,4,0,3,0.0
33.9683,-118.4038,2,1,0,15,1.0
34.0443,-118.2698,10,1,0,0,1.0
33.9513,-118.4128,7,4,0,17,0.0
34.0083,-118.1318,10,3,0,14,0.0
33.9723,-118.2198,7,1,0,8,0.0
34.0443,-118.2698,9,4,0,0,0.0
33.8773,-118.1538,3,1,0,20,1.0
33.8683,-118.2768,1,3,1,17,1.0
33.9143,-118.4418,2,3,0,21,0.0
33.9053,-118.1548,5,3,0,18,0.0
34.0443,-118.2698,8,4,0,0,1.0
33.9313,-118.4058,10,4,1,17,1.0
33.9683,-118.2698,8,4,0,7,0.0
34.0023,-118.3428,2,3,1,8,0.0
34.0443,-118.2698,2,3,0,0,1.0
34.0353,-118.1678,8,1,0,10,0.0
33.9903,-118.4188,6,3,0,15,1.0
34.0443,-118.2698,4,1,0,0,0.0
33.9013,-118.4168,9,4,0,20,1.0
33.9323,-118.1648,5,3,0,15,0.0
34.0303,-118.1098,5,4,0,16,0.0
33.9303,-118.4178,6,4,1,18,0.0
33.8203,-118.2188,3,1,0,22,0.0
33.9593,-118.1188,8,3,0,17,1.0
33.8693,-118.2378,0,2,1,17,0.0
33.8933,-118.1878,8,3,0,17,1.0
33.9583,-118.1598,3,4,0,13,0.0
33.8543,-118.4028,8,2,0,23,1.0
34.0443,-118.2698,8,2,0,0,0.0
33.8163,-118.2998,11,3,0,22,0.0
33.9363,-118.3998,6,4,0,16,1.0
34.0143,-118.1708,1,2,0,10,1.0
33.9453,-118.3898,0,2,0,15,1.0
34.0543,-118.2078,11,1,0,6,0.0
34.0183,-118.1748,4,2,0,9,0.0
33.9483,-118.3568,3,4,0,12,0.0
34.0193,-118.2608,8,3,0,2,0.0
33.9243,-118.4048,3,3,0,18,1.0
33.8963,-118.4118,9,1,0,20,0.0
33.9123,-118.3348,6,1,1,14,0.0
34.0443,-118.2698,0,4,0,0,0.0
33.9293,-118.1928,8,1,0,13,1.0
33.8963,-118.4078,0,3,0,20,1.0
33.9163,-118.1748,0,2,0,15,1.0
34.0443,-118.2698,6,3,0,0,1.0
34.0443,-118.2698,3,4,0,0,1.0
33.9933,-118.2578,6,4,0,5,0.0
33.8913,-118.1448,5,2,0,19,0.0
34.0473,-118.0988,8,1,0,17,0.0
34.0443,-118.2698,4,2,0,0,1.0
34.0403,-118.2698,2,2,0,0,1.0
33.9593,-118.3958,11,4,0,15,0.0
33.9323,-118.1368,1,1,0,17,1.0
33.8433,-118.2068,9,4,0,21,0.0
34.0443,-118.4488,5,2,1,17,0.0
34.0443,-118.2698,4,2,0,0,0.0
34.0443,-118.2698,9,2,0,0,1.0
33.8893,-118.2058,10,1,0,16,1.0
33.8983,-118.1458,2,2,0,19,1.0
33.9143,-118.2258,3,5,0,13,1.0
34.0443,-118.2698,10,2,0,0,0.0
33.9673,-118.4168,8,3,0,16,1.0
33.9533,-118.1398,0,2,0,15,1.0
34.0443,-118.2698,5,2,1,0,1.0
33.8853,-118.2988,5,1,0,16,0.0
34.0543,-118.1338,7,1,1,13,0.0
34.0333,-118.4708,2,1,0,20,0.0
33.9833,-118.2108,4,4,0,8,0.0
34.0323,-118.2708,10,1,0,1,1.0
33.8633,-118.2268,11,4,0,18,0.0
34.0173,-118.2648,2,3,0,2,0.0
33.9453,-118.3158,3,3,0,10,0.0
33.8893,-118.2338,3,3,0,15,1.0
34.0413,-118.2548,8,3,0,1,0.0
33.8863,-118.3288,5,2,0,16,0.0
34.0443,-118.2698,1,4,0,0,0.0
33.8633,-118.2458,0,1,0,18,0.0
33.9913,-118.2778,3,3,0,5,1.0
34.0053,-118.2678,8,4,0,3,0.0
33.9013,-118.2968,8,2,0,14,0.0
34.0183,-118.1278,0,4,0,14,0.0
34.0443,-118.2698,1,4,0,0,1.0
34.0443,-118.2698,4,1,1,0,1.0
34.0443,-118.2698,8,1,1,0,1.0
33.8593,-118.2168,9,3,0,19,1.0
34.0303,-118.2108,0,1,0,6,0.0
33.8603,-118.1848,0,3,0,20,0.0
33.9993,-118.2848,4,3,0,4,0.0
33.9283,-118.1108,2,2,0,19,0.0
34.0553,-118.0968,0,1,1,17,1.0
34.0443,-118.2698,10,4,0,0,1.0
34.0443,-118.2698,5,3,0,0,1.0
33.9933,-118.1568,10,1,0,12,0.0
33.9963,-118.3238,4,3,1,7,0.0
34.0013,-118.4158,10,2,0,15,0.0
34.0443,-118.2698,6,3,0,0,1.0
34.0183,-118.3448,1,4,0,7,1.0
34.0443,-118.2698,4,4,0,0,0.0
34.0373,-118.3488,3,1,0,7,0.0
33.8663,-118.1758,8,2,0,20,1.0
34.0163,-118.2058,0,2,1,6,1.0
34.0443,-118.2698,8,4,0,0,1.0
34.0443,-118.2698,10,3,0,0,1.0
